-2.405160985,-0.263370371,0
-1.23054027,-0.006192324,0
0.107828595,0.793587234,0
0.014771806,0.295860353,0
-1.68334369,0.876175631,0
-1.354034203,0.974822452,0
0.655041032,1.284039047,0
0.87905905,0.538732007,0
-1.575110527,1.65680488,0
2.074607269,-0.037776874,0
0.227865857,0.749874524,0
-1.391349676,0.572400131,0
0.00574904,0.515223846,0
-0.803949152,-1.100278238,0
0.865518402,0.237000604,0
-0.828702812,0.292940318,0
0.886645657,-0.79193121,0
1.233355595,-0.422860613,0
-0.449082362,1.945444721,0
2.219576605,-0.091715629,0
-0.518147236,0.316557447,0
-0.950437372,-0.413107957,0
0.606270286,0.608367062,0
-0.653011416,-0.13639576,0
-0.175215819,-2.660202899,0
1.496415256,-0.542374783,0
-0.949998654,-1.561771006,0
-1.474419151,1.46109869,0
-0.473030506,0.280491435,0
-0.056229904,-0.876916412,0
-1.799021376,0.452114581,0
-1.292981902,-0.492348127,0
-1.708978141,1.573823761,0
0.68003089,-2.298433505,0
0.792204542,2.613993158,0
0.457641882,-0.590693604,0
0.448007762,0.262231581,0
0.791259586,-1.028278519,0
1.579046977,-1.597336518,0
0.501043553,0.429473427,0
-0.742485027,1.755794266,0
0.58581863,1.09570336,0
1.064592664,2.16562597,0
-1.02826201,-0.102970797,0
0.248015473,-0.425106246,0
0.183379089,-0.719226645,0
-1.857246379,-0.277993677,0
-0.049095245,-2.193617868,0
-0.782887437,1.340221337,0
0.389660167,-0.460942762,0
0.194861424,-0.582339586,0
-1.51210686,0.386945409,0
-1.72171884,-0.454397073,0
0.692591631,-0.014359206,0
0.201201269,-0.203381323,0
0.306281161,2.571839511,0
-1.450152359,-0.324509325,0
-0.236755594,-1.91419144,0
1.713202111,0.084649183,0
-1.149225091,-2.332767847,0
-0.811383995,1.068658276,0
-0.102501411,0.424602872,0
1.541864403,0.710386709,0
-1.110530972,-1.678393769,0
-0.015925284,-0.036091367,0
-0.514191263,-0.367997723,0
0.387349277,2.192425573,0
0.197381317,-2.060304399,0
-0.893533092,-0.526396639,0
-0.002763373,0.378419832,0
1.542790825,-0.258619901,0
0.543515254,-1.205567892,0
0.040874887,-1.403345826,0
-0.783217858,-0.049106208,0
1.297793444,-1.685238171,0
-1.282084932,-1.402323276,0
-0.231862821,-0.318053932,0
-2.107862128,-0.27148757,0
-2.960090376,-0.676179714,0
0.265695631,0.370367511,0
-0.324519503,-0.771609964,0
0.417555724,-0.427037862,0
-0.653098564,0.233159546,0
0.734228826,0.274524682,0
1.111963165,-1.0612869,0
-0.275434912,0.758824855,0
0.988726669,0.391113002,0
0.477839575,-2.062338875,0
0.723393745,1.971353781,0
-0.485771065,0.538184395,0
-0.063717774,-0.595990275,0
-1.557391842,1.019682978,0
0.68681357,-0.35723456,0
0.926759311,-0.217849697,0
1.164515119,1.881660629,0
-0.205208869,-0.685653015,0
-1.219319555,-0.270857398,0
-0.253595416,-1.112833472,0
-1.394494909,-0.986606856,0
-0.148615829,0.460906294,0
-1.687266723,-0.076258697,0
-0.331912668,-0.441660279,0
0.120695868,-2.006640694,0
-0.982325431,0.566814743,0
-1.059435151,-0.747377592,0
0.047138624,-0.2957674,0
0.523031662,-0.810862068,0
0.384556835,-1.004662178,0
-1.851607453,0.923622591,0
1.36183273,-0.349795977,0
1.050474579,1.956167724,0
1.299526081,-0.002217284,0
-0.413082331,-0.629948434,0
-0.006226723,-1.40223187,0
-0.67306663,-0.02170312,0
-0.445389963,-1.198361339,0
1.011130073,-1.171537806,0
-1.177869675,0.642184402,0
1.633963145,1.156527711,0
-1.58767424,-0.725368616,0
0.121317639,0.948682491,0
